2.600656128839844428e-01,4.181818181818181546e-01,2.315011630388006947e-01,4.347066207164040907e-02,2.442359784803226769e-02,5.474050442738956010e-03
1.525499552639431045e-01,4.363636363636363424e-01,1.554859217151589867e-01,1.550066071376448099e-02,2.010696180543396216e-02,6.311996109636237862e-02
6.771547867581269031e-01,8.727272727272726849e-01,9.749838344300921777e-01,9.353459320079534622e-01,5.285998022443224448e-03,5.023007445273814688e-03
1.439009841932605838e-01,4.363636363636363424e-01,3.082037372830083791e-02,3.139357027852723164e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.819564569042640301e-01,4.363636363636363424e-01,2.188806152089036242e-02,0.000000000000000000e+00,3.433649188234671918e-06,5.206488489601107487e-03
7.117506710408587622e-01,1.090909090909090856e-01,3.176686223429909250e-01,5.918729291288123973e-01,0.000000000000000000e+00,8.578033488419765235e-03
8.841336116910234466e-01,4.363636363636363424e-01,9.696903597904621419e-01,3.139357027852723164e-02,0.000000000000000000e+00,1.568422378546071097e-02
7.113033104682369157e-01,9.090909090909090606e-01,5.303587605428033980e-01,5.338175709356449694e-01,4.143923317856371309e-03,5.714656629298727093e-03
3.487921264539224353e-01,4.363636363636363424e-01,9.322938756183823950e-01,1.144506056199160043e-01,3.583737013407432858e-04,0.000000000000000000e+00
4.181330152102589182e-01,4.363636363636363424e-01,8.563443572822987404e-01,8.852020855029097968e-01,1.518126667321965549e-03,4.808504156641295324e-03
2.266626901282364770e-02,4.363636363636363424e-01,7.778710023500601256e-01,9.279585172359955392e-01,3.427245850404252430e-03,2.537402290292792850e-01
2.966000596480764528e-01,2.727272727272727071e-01,2.258573993041219918e-01,9.765520855606448780e-01,9.210693841636408141e-02,5.070162894125571085e-02
8.040560691917679748e-01,8.909090909090908728e-01,2.827987950610923867e-02,2.580519746385259022e-03,1.312868474864424062e-03,1.036246839196286289e-02
3.143453623620633408e-01,4.181818181818181546e-01,1.849382594959453063e-01,8.804836049441409213e-03,3.045528281221688421e-02,2.094590652266882166e-02
3.059946316731281257e-01,4.363636363636363424e-01,1.879822709164839095e-02,3.197194258999730941e-03,1.568422378546071097e-02,9.210693841636408141e-02
2.029525797793017006e-01,3.636363636363636187e-02,7.666060819993052167e-02,3.143543126936166384e-03,9.423134211576304764e-03,1.038554070642625921e-01
5.235609901580673409e-01,4.363636363636363424e-01,1.900346312973065499e-01,1.956896984702034131e-02,4.209850917434048573e-02,1.000000000000000000e+00
2.705040262451543498e-01,1.999999999999999833e-01,7.120575760953409272e-01,8.033886649777527422e-01,3.279521494836666606e-02,2.109415385729309506e-03
2.845213241872954768e-01,4.181818181818181546e-01,1.598359455494998971e-01,2.315443142381422986e-03,8.836392988815177513e-03,1.147133921423566837e-03
1.515061139278266467e-01,8.909090909090908728e-01,8.010521711322932115e-02,4.288722624755057604e-03,2.130158857054755342e-03,1.217227443213080018e-02
1.416641813301566799e-02,4.181818181818181546e-01,6.243205210176964309e-02,1.487106347563887064e-02,2.290842722345406979e-03,1.231485530743896967e-02
7.499254399045636177e-01,4.181818181818181546e-01,2.181791092894467821e-01,1.053894558711748752e-02,2.094590652266882166e-02,5.995332290811711436e-03
1.148225469728600956e-01,3.454545454545454586e-01,9.642993333486724605e-01,9.712922928596405825e-01,7.684776389762856472e-03,1.250943387865083994e-02
4.145541306292876982e-02,4.181818181818181546e-01,1.283487907521283986e-02,2.582349805742000654e-02,8.712288489384820145e-02,5.995332290811711436e-03
9.176856546376370716e-01,3.818181818181817788e-01,3.082037372830083791e-02,3.968647145365092332e-01,2.046594786646600123e-04,0.000000000000000000e+00
7.232329257381486798e-02,4.181818181818181546e-01,4.113775226436570120e-01,3.143543126936166384e-03,9.423134211576304764e-03,6.243199459917174454e-02
1.212347151804351597e-01,4.363636363636363424e-01,1.619687460172072879e-02,6.134752278747471546e-03,1.065435757049693760e-02,3.273028435224180788e-03
4.712198031613468174e-02,4.181818181818181546e-01,5.545357224745088853e-01,5.634444892227166157e-01,3.412729309557488433e-01,8.153036076108538532e-02
9.482552937667758641e-01,4.363636363636363424e-01,4.905564179667156743e-01,5.386418903692995891e-02,5.795047857752071152e-02,8.086926133213314868e-03
9.533253802564871648e-01,1.000000000000000000e+00,3.082037372830083791e-02,6.434079085251420693e-01,6.205301729696428641e-05,0.000000000000000000e+00
1.865493587831785760e-01,1.272727272727272596e-01,2.745019356130726784e-01,7.197407856697589021e-03,3.837342623943128164e-03,1.965109668861703823e-02
6.759618252311359043e-01,4.181818181818181546e-01,3.082037372830083791e-02,7.809938648472412037e-01,2.013824161607173993e-02,0.000000000000000000e+00
2.851178049507900880e-01,4.181818181818181546e-01,1.378355352891344754e-01,5.449164646395232743e-03,4.546023594925080284e-03,1.883207481249179471e-01
3.738443185207280806e-01,4.363636363636363424e-01,6.707947026313004768e-01,9.643204475966514755e-01,1.250943387865083994e-02,6.763380083987979852e-02
7.889949299135103900e-01,3.999999999999999667e-01,7.988304654539531979e-01,9.434581745884018655e-01,5.795047857752071152e-02,1.058150348345842373e-01
3.059946316731281257e-01,4.363636363636363424e-01,3.082037372830083791e-02,9.494657692556435213e-01,6.346258743093422319e-03,0.000000000000000000e+00
2.970474202206982994e-01,4.363636363636363424e-01,5.977045148012622572e-02,1.627060256703065019e-02,1.365354847447674269e-01,5.956316876224055923e-01
2.700566656725325032e-01,1.999999999999999833e-01,7.188004164618656544e-01,6.883562640048834780e-01,2.502812820511237171e-02,5.324470927282088338e-03
4.785266925141655747e-01,9.090909090909091161e-02,1.600139840851872997e-01,9.795411493619975152e-02,7.146735502127594952e-02,7.238569157547911602e-04
5.814196242171192353e-01,4.363636363636363424e-01,9.942281094224238169e-02,5.449164646395232743e-03,4.546023594925080284e-03,1.147133921423566837e-03
3.634059051595581735e-01,4.363636363636363424e-01,8.801621580800984487e-03,3.821955367416788544e-03,6.708074622308908899e-03,5.714656629298727093e-03
5.860423501342086894e-01,2.363636363636363591e-01,3.082037372830083791e-02,3.139357027852723164e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.008052490307189686e-01,4.363636363636363424e-01,3.058349161027793528e-01,2.095888749671923068e-02,6.311996109636237862e-02,8.410796862711068800e-02
8.833880107366542944e-01,4.181818181818181546e-01,7.535321312614986500e-01,5.266966716388703507e-01,2.286697865989247014e-01,2.334808613016795681e-02
9.464658514762902541e-01,4.363636363636363424e-01,3.989186122405109086e-02,1.004089929918828249e-02,5.840754965060990407e-03,7.360594192633819303e-03
3.738443185207280806e-01,3.636363636363636187e-02,3.082037372830083791e-02,8.096539158780667877e-01,1.038554070642625921e-01,0.000000000000000000e+00
5.533850283328369812e-01,4.363636363636363424e-01,6.157154415180764173e-02,1.223093941903103526e-02,5.010757863415698371e-02,4.546023594925080284e-03
6.084103787652850315e-02,4.363636363636363424e-01,1.579628711033961574e-01,8.232528993685706009e-02,1.051015283327758933e-02,2.632234614832048084e-02
1.886370414554132680e-01,4.363636363636363424e-01,5.412749629257994632e-01,5.300899979783518789e-01,8.836392988815177513e-03,6.708074622308908899e-03
9.184312555920080001e-01,4.363636363636363424e-01,2.633386752588366408e-01,2.051613875957570068e-02,4.209850917434048573e-02,2.428041996466851447e-03
9.498956158663887095e-01,4.363636363636363424e-01,5.545357224745088853e-01,7.809938648472412037e-01,2.013824161607173993e-02,8.153036076108538532e-02
7.126453921861024554e-01,1.090909090909090856e-01,7.935248154815802701e-01,8.131471944285088016e-01,7.360594192633819303e-03,5.099748566475344365e-03
8.640023859230545611e-01,4.181818181818181546e-01,1.816842434703950238e-01,4.751156982848146922e-03,1.135089710336569836e-02,5.099748566475344365e-03
9.384133611691023447e-01,4.363636363636363424e-01,1.318635570085797681e-01,2.192474432472046528e-02,6.311996109636237862e-02,2.050240629555160829e-02
5.772442588726516277e-01,4.363636363636363424e-01,7.824970312068326717e-01,3.139357027852723164e-02,0.000000000000000000e+00,3.714723992276243881e-03
9.540709812108563170e-01,4.545454545454545303e-01,3.082037372830083791e-02,5.415462641393473664e-01,6.708074622308908899e-03,0.000000000000000000e+00
2.371011034894188185e-02,4.363636363636363424e-01,1.791008728085167756e-01,9.460832352039807644e-03,1.275344471686471783e-02,1.274294249229841747e-02
7.846704443781682414e-01,4.363636363636363424e-01,8.915807869540870456e-01,3.139357027852723164e-02,0.000000000000000000e+00,1.199685691974962803e-01
4.181330152102589182e-01,8.909090909090908728e-01,6.319152740183767158e-02,7.809730699946791470e-03,5.719067665960810357e-03,5.809530249738055485e-02
8.951685058156879649e-01,7.272727272727272929e-01,2.181978151908863794e-01,1.884272310098585729e-02,2.428041996466851447e-03,9.871637366199280048e-03
2.801968386519533283e-01,9.090909090909090606e-01,4.287487660347533841e-02,2.315443142381422986e-03,8.836392988815177513e-03,4.143923317856371309e-03
6.962421711899793308e-01,4.181818181818181546e-01,9.479360813682301545e-01,1.412367818171847943e-02,1.322744523267285408e-02,0.000000000000000000e+00
2.600656128839844428e-01,4.181818181818181546e-01,6.898683811865344295e-02,2.833338446040942378e-03,5.206488489601107487e-03,5.714656629298727093e-03
6.461377870563680403e-01,4.181818181818181546e-01,3.082037372830083791e-02,7.936469299588816417e-01,5.099748566475344365e-03,0.000000000000000000e+00
4.995526394273781534e-01,4.363636363636363424e-01,7.997586597072189885e-02,4.190929368457703072e-03,3.279521494836666606e-02,1.135089710336569836e-02
3.195645690426491825e-01,4.363636363636363424e-01,1.039914987081266423e-01,7.241289563649995313e-03,8.410796862711068800e-02,1.275344471686471783e-02
5.808231434536228477e-01,8.909090909090908728e-01,9.642993333486724605e-01,9.249048442295673134e-01,1.251192596084856057e-02,1.250943387865083994e-02
9.381151207873550391e-01,4.363636363636363424e-01,2.972789487220085097e-02,9.100604088786540605e-03,1.166838428158573429e-02,1.231485530743896967e-02
5.131225767968974338e-01,4.181818181818181546e-01,8.095412739262689561e-01,3.139357027852723164e-02,0.000000000000000000e+00,1.038554070642625921e-01
1.864002385923058114e-01,8.909090909090908728e-01,8.699987120509994343e-02,8.231354345281747392e-03,3.273028435224180788e-03,1.199685691974962803e-01
3.650462272591710189e-01,2.545454545454545192e-01,8.584277483559203670e-02,9.100604088786540605e-03,1.166838428158573429e-02,2.050240629555160829e-02
2.166716373396955220e-01,4.909090909090909061e-01,7.824970312068326717e-01,7.897290568642375552e-01,1.224490813790993964e-03,3.714723992276243881e-03
9.126155681479275472e-01,4.181818181818181546e-01,1.757036705536343668e-01,8.744521608187691419e-02,3.412729309557488433e-01,2.003340529577462420e-02
2.949597375484636075e-01,4.181818181818181546e-01,9.792596668380219860e-02,2.027045922451142096e-02,6.970642176627507743e-03,5.585461698039036194e-02
4.917983895019393259e-01,3.636363636363636187e-02,3.442938050642208592e-01,3.143543126936166384e-03,9.423134211576304764e-03,4.196907612215348277e-02
4.291679093349234364e-01,4.181818181818181546e-01,8.202957668005024516e-02,8.804836049441409213e-03,3.045528281221688421e-02,8.086926133213314868e-03
8.097226364449738867e-01,4.909090909090909061e-01,2.065349109307846459e-02,1.689162158937311184e-02,5.737594702236483574e-02,1.224490813790993964e-03
7.642409782284520503e-01,1.454545454545454475e-01,3.001046731319007010e-01,4.357315132444432304e-02,6.311996109636237862e-02,8.578033488419765235e-03
1.692514166418135346e-01,4.363636363636363424e-01,2.258573993041219918e-01,3.139357027852723164e-02,0.000000000000000000e+00,5.070162894125571085e-02
2.548464062034003774e-01,4.181818181818181546e-01,1.509484601999322995e-01,1.673002218567218183e-03,1.250943387865083994e-02,5.966583794329591382e-04
8.966597077244262692e-01,8.727272727272726849e-01,7.125517849013156269e-02,1.069417328841134329e-01,5.809530249738055485e-02,3.522965857692663544e-02
5.266925141664184906e-01,4.363636363636363424e-01,5.772224547809481354e-01,9.765520855606448780e-01,9.210693841636408141e-02,6.311996109636237862e-02
2.600656128839844428e-01,4.181818181818181546e-01,9.496199748210186753e-01,9.739557977636423836e-01,1.240514510002755592e-04,2.232172182117627985e-03
3.429764390098455351e-03,1.090909090909090856e-01,1.567902016936705348e-02,1.071519892011881143e-02,1.774114851720614422e-02,5.099748566475344365e-03
3.059946316731281257e-01,4.181818181818181546e-01,6.408310548805341844e-02,2.315443142381422986e-03,8.836392988815177513e-03,4.546023594925080284e-03
7.218908440202795873e-01,4.363636363636363424e-01,8.340344138744137936e-02,1.059486083518342177e-02,2.003340529577462420e-02,3.412729309557488433e-01
1.926632866090063345e-01,4.545454545454545303e-01,5.303587605428033980e-01,5.338175709356449694e-01,4.143923317856371309e-03,5.714656629298727093e-03
7.697584252907851976e-01,4.363636363636363424e-01,7.609844284481543930e-01,6.970155243468016681e-02,4.953378907472733711e-02,0.000000000000000000e+00
4.572025052192074668e-01,4.363636363636363424e-01,2.328120341440542695e-01,7.316090225774073185e-04,3.425393419694653806e-04,5.537147371264533732e-04
2.214434834476595171e-01,4.363636363636363424e-01,5.531610098681790516e-02,1.693818685313363930e-03,5.714656629298727093e-03,4.546023594925080284e-03
6.935580077542500277e-01,1.454545454545454475e-01,3.082037372830083791e-02,3.139357027852723164e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.582463465553239246e-01,7.818181818181817455e-01,6.648010244928135304e-01,6.621596204014918996e-01,5.956316876224055923e-01,7.251283723394459646e-03
4.782284521324182691e-01,4.181818181818181546e-01,5.806035839814061017e-02,2.833338446040942378e-03,5.206488489601107487e-03,6.708074622308908899e-03
4.406501640322098012e-01,4.181818181818181546e-01,7.984374053956283523e-01,3.139357027852723164e-02,0.000000000000000000e+00,5.475568548937430335e-03
7.199522815389212127e-01,4.363636363636363424e-01,6.134237008137779501e-01,6.220934025001415568e-01,1.511173058638032307e-02,7.506943041641349519e-03
6.352520131225762867e-01,4.363636363636363424e-01,9.199706888088707291e-02,1.508380826732958965e-02,7.360594192633819303e-03,1.072444802195930864e-03
9.648076349537682006e-02,4.363636363636363424e-01,1.036143164771501229e-01,8.371003160448466929e-01,0.000000000000000000e+00,3.956241213128829093e-02
9.279749478079324376e-01,9.090909090909090606e-01,6.729095955355905712e-02,5.772120699396737775e-02,5.714656629298727093e-03,4.432034288267277405e-04
9.618252311362951446e-01,4.181818181818181546e-01,9.534506776661949567e-01,9.494657692556435213e-01,6.346258743093422319e-03,3.522965857692663544e-02
4.479570533850285585e-01,4.181818181818181546e-01,5.303587605428033980e-01,3.139357027852723164e-02,0.000000000000000000e+00,5.714656629298727093e-03
1.606024455711310139e-01,4.363636363636363424e-01,1.183057704655714054e-01,6.548599572230116156e-03,1.178262774310148524e-02,8.410796862711068800e-02
6.283924843423793760e-01,2.909090909090908950e-01,1.238897712291196426e-02,1.665377856413419178e-01,5.313789941446575571e-02,5.995332290811711436e-03
2.184610796301811320e-01,4.909090909090909061e-01,8.099499556659401911e-01,7.572286612224450320e-01,1.807824143997142224e-02,5.737594702236483574e-02
2.542499254399039899e-01,4.181818181818181546e-01,2.450285812196963953e-01,7.381180805753731478e-02,6.763380083987979852e-02,6.708074622308908899e-03
1.286907247241284580e-01,4.363636363636363424e-01,4.589550254506811200e-01,5.873653134952858679e-01,1.000000000000000000e+00,5.995332290811711436e-03
2.548464062034003774e-01,4.181818181818181546e-01,2.671329048873519740e-01,6.174765046791294391e-03,3.613699994848331917e-03,3.714723992276243881e-03
2.490307187593110427e-02,8.727272727272726849e-01,5.629862789132427520e-02,5.770125395237619276e-02,5.585461698039036194e-02,1.251192596084856057e-02
6.404712198031621284e-01,1.272727272727272596e-01,8.130366197097508296e-01,3.139357027852723164e-02,0.000000000000000000e+00,7.360594192633819303e-03
4.800178944229056555e-01,2.363636363636363591e-01,1.326119949033620349e-01,5.951535565751669976e-01,0.000000000000000000e+00,4.847739526053999729e-04
5.325082016104989435e-01,4.363636363636363424e-01,1.015047416220232757e-01,1.164682685600117477e-03,1.178262774310148524e-02,9.423134211576304764e-03
4.691321204891139018e-01,9.818181818181818121e-01,8.630667917440372205e-01,8.096539158780667877e-01,1.038554070642625921e-01,9.423134211576304764e-03
2.350134208171787975e-01,4.363636363636363424e-01,8.639767019894478706e-02,6.035286471144175706e-03,3.522965857692663544e-02,5.285998022443224448e-03
7.192066805845502842e-01,7.272727272727272374e-02,3.035424612367652181e-02,7.259614284600410805e-01,0.000000000000000000e+00,6.000301103571437436e-03
3.383537130927525283e-01,4.363636363636363424e-01,9.451386100189205219e-01,8.826940146437737070e-03,9.210693841636408141e-02,0.000000000000000000e+00
4.724127646883395926e-01,4.363636363636363424e-01,3.082037372830083791e-02,3.139357027852723164e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.056069191768560955e-01,1.272727272727272596e-01,1.647065908507550358e-01,2.088833548200766735e-02,3.570860402517227195e-02,9.361296117179349410e-03
8.045034297643898213e-01,9.090909090909091161e-02,3.317664148695722431e-02,6.174765046791294391e-03,3.613699994848331917e-03,7.697402257269718440e-03
5.119296152699082114e-01,4.363636363636363424e-01,7.988304654539531979e-01,9.353459320079534622e-01,5.285998022443224448e-03,1.058150348345842373e-01
4.056069191768560955e-01,1.272727272727272596e-01,3.511046211657846694e-01,1.038000951387215570e-02,6.092342688368826073e-03,3.956241213128829093e-02
6.258574410975246138e-01,4.181818181818181546e-01,2.968196173157481854e-01,5.417698696689488523e-03,7.251283723394459646e-03,7.238569157547911602e-04
1.009543692215917332e-01,4.181818181818181546e-01,5.951756783177277604e-02,2.833338446040942378e-03,5.206488489601107487e-03,4.143923317856371309e-03
8.583358186698486492e-01,4.181818181818181546e-01,1.350957712759928431e-01,6.186358515282938154e-03,5.475568548937430335e-03,5.956316876224055923e-01
6.045332538025647295e-01,4.363636363636363424e-01,9.296193858864597315e-02,1.693818685313363930e-03,5.714656629298727093e-03,7.506943041641349519e-03
4.782284521324182691e-01,5.999999999999999778e-01,6.648010244928135304e-01,4.928126326193015827e-01,4.209850917434048573e-02,7.251283723394459646e-03
7.196540411571721307e-01,4.363636363636363424e-01,5.344061532849514462e-01,4.029515395613241235e-01,2.286697865989247014e-01,6.763380083987979852e-02
4.130629287205422884e-02,4.181818181818181546e-01,9.995200710603376060e-02,2.705577992904544416e-03,4.546027006399683962e-03,5.719067665960810357e-03
6.316731285416050667e-01,4.363636363636363424e-01,2.378691850684606923e-02,2.152217219414640989e-02,5.070906254441632718e-03,1.224490813790993964e-03
1.685058156874497115e-02,4.363636363636363424e-01,9.242833962969482231e-01,9.739557977636423836e-01,1.240514510002755592e-04,1.540147224165161303e-02
5.371309275275866213e-01,4.363636363636363424e-01,9.584647003017450206e-01,3.139357027852723164e-02,0.000000000000000000e+00,6.841824895606403965e-03
8.022666269012823648e-02,5.999999999999999778e-01,4.883925099784486856e-01,2.051613875957570068e-02,4.209850917434048573e-02,0.000000000000000000e+00
2.456009543692214692e-01,2.909090909090908950e-01,1.019238770617844625e-01,1.280495739496403385e-01,3.412729309557488433e-01,3.045528281221688421e-02
9.621234715180442265e-01,4.181818181818181546e-01,1.402559193315627839e-01,4.288722624755057604e-03,2.130158857054755342e-03,1.518126667321965549e-03
5.517447062331370944e-03,5.818181818181817899e-01,9.522283351956977171e-01,9.449011156726770944e-01,6.340020861781264219e-04,5.474050442738956010e-03
9.516850581568743195e-01,2.545454545454545192e-01,6.828120652378226740e-01,5.617849328962593036e-01,1.918193705527100395e-03,2.050240629555160829e-02
8.747390396659699974e-01,1.454545454545454475e-01,1.339088573929389792e-01,2.370466729071107059e-01,9.361296117179349410e-03,1.058150348345842373e-01
1.849090366835604016e-02,1.636363636363636354e-01,8.058570340813941968e-01,9.641761650429499231e-02,8.578033488419765235e-03,0.000000000000000000e+00
1.301819266328667624e-01,4.363636363636363424e-01,9.434247145800074286e-01,3.139357027852723164e-02,0.000000000000000000e+00,5.795047857752071152e-02
6.455413062928716528e-01,8.909090909090908728e-01,5.547971860252152998e-02,2.733998171617493117e-02,1.199685691974962803e-01,5.023007445273814688e-03
1.008052490307189686e-01,4.181818181818181546e-01,4.102133191415777147e-02,2.588758759660518115e-03,1.312868474864424062e-03,2.575905369624522864e-02
2.060841037876528503e-01,3.636363636363636187e-02,9.963016382118057568e-03,3.143543126936166384e-03,9.423134211576304764e-03,8.333108375012200641e-03
6.869967193558004226e-01,4.363636363636363424e-01,1.340328211395487024e-01,1.059486083518342177e-02,2.003340529577462420e-02,1.187276743080752659e-03
8.839844915001489056e-01,4.363636363636363424e-01,3.082037372830083791e-02,9.163139851899549937e-01,5.809530249738055485e-02,0.000000000000000000e+00
8.951685058156879649e-01,2.909090909090908950e-01,4.931360235604244080e-01,3.139357027852723164e-02,0.000000000000000000e+00,8.086926133213314868e-03
5.184909036683560402e-01,4.363636363636363424e-01,5.965812311495232168e-01,3.139357027852723164e-02,0.000000000000000000e+00,9.990377151242197523e-03
4.182821354011334591e-01,1.272727272727272596e-01,3.082037372830083791e-02,8.152347592249380437e-01,5.492753852251620363e-03,0.000000000000000000e+00
4.834476588130041108e-01,4.363636363636363424e-01,1.930310538879185800e-01,2.204099736792868372e-02,6.311996109636237862e-02,2.013824161607173993e-02
2.526096033402929208e-01,4.363636363636363424e-01,1.586280867293228536e-01,2.812700674453733410e-02,6.746499425355866053e-02,5.956316876224055923e-01
2.548464062034003774e-01,4.181818181818181546e-01,3.082037372830083791e-02,9.534782080746495581e-01,3.522965857692663544e-02,0.000000000000000000e+00
4.239487026543393711e-01,4.181818181818181546e-01,2.327769272334096196e-01,4.797975443993408168e-02,3.412729309557488433e-01,2.094590652266882166e-02
5.866388308977033006e-01,8.909090909090908728e-01,2.096632687859448507e-01,1.936150490843062746e-02,2.442359784803226769e-02,9.210693841636408141e-02
