7.298900000000000000e+04,1.878107539388177975e+04,6.239859393799160898e+02,1.764000000000000000e+03,1.876080000000000000e+05
7.752100000000000000e+04,1.315112788396396354e+04,1.616230366498536750e+04,2.159363000000000000e+06,3.611597500000000000e+06
7.429500000000000000e+04,1.734177548764046514e+04,1.063608892486356672e+04,1.977766800000000000e+07,2.444434500000000000e+06
7.579100000000000000e+04,1.119281043086605905e+03,2.519625705570619630e+03,1.909896800000000000e+07,6.845750500000000000e+06
7.465600000000000000e+04,1.090028657115418810e+03,3.474974448671777623e+02,2.516229000000000000e+06,1.496645000000000000e+06
7.728700000000000000e+04,1.829196299666485720e+04,1.941017746805196657e+04,2.700092100000000000e+07,3.879103500000000000e+06
7.751400000000000000e+04,1.086150224375856305e+04,1.068216776500510423e+04,1.963927500000000000e+06,1.316795000000000000e+05
7.314000000000000000e+04,1.341957945882957119e+03,3.219150869494645804e+02,3.669364500000000000e+06,1.906200000000000000e+04
7.289200000000000000e+04,1.147797827838510420e+04,1.878107539388177975e+04,1.876080000000000000e+05,1.850401550000000000e+07
7.455800000000000000e+04,6.239859393799160898e+02,1.499021419091592543e+04,5.762058000000000000e+06,1.764000000000000000e+03
7.388200000000000000e+04,1.682129551125269427e+04,1.905115663124931598e+04,2.007297000000000000e+06,3.082588000000000000e+06
7.459300000000000000e+04,1.081846209521317724e+04,2.078891420346086605e+01,3.380215000000000000e+05,3.082588000000000000e+06
7.560100000000000000e+04,2.902835574645887846e+03,1.076834453851016491e+02,2.127321000000000000e+06,1.488190500000000000e+06
7.831000000000000000e+04,8.021566415393176612e+03,1.119915434201348944e+04,1.000385430000000000e+08,8.929071500000000000e+06
7.595400000000000000e+04,3.826634951155945600e+03,3.366673602643506769e+01,1.676892000000000000e+06,3.070885000000000000e+05
7.533800000000000000e+04,1.552321657215214873e+04,1.577471185127057652e+04,1.496645000000000000e+06,5.904854000000000000e+06
7.700000000000000000e+04,9.033490297569680479e+03,6.248179782164502427e+01,2.763952000000000000e+06,4.382382850000000000e+07
7.854300000000000000e+04,6.295351608831516614e+02,1.791715699396127945e+02,3.124858500000000000e+06,3.039297500000000000e+06
7.632400000000000000e+04,7.675383095566701286e+02,4.817090663217285851e+02,6.732750000000000000e+05,2.192295000000000000e+05
7.926700000000000000e+04,1.102731817442509237e+04,6.239859393799160898e+02,1.764000000000000000e+03,2.390062600000000000e+07
7.656900000000000000e+04,8.102158038995816241e+03,4.583996794531283570e+01,1.850401550000000000e+07,1.698869350000000000e+07
7.372500000000000000e+04,6.668646683865482373e+03,4.246992262212275904e+01,4.215990000000000000e+05,3.737082000000000000e+06
7.618800000000000000e+04,1.290038467592730012e+04,6.985394052499543704e+01,6.539090000000000000e+05,1.764000000000000000e+03
7.351200000000000000e+04,8.255035419467606062e+02,1.752443040547125520e+03,3.101915300000000000e+07,3.737082000000000000e+06
7.424300000000000000e+04,6.239859393799160898e+02,6.239859393799160898e+02,1.764000000000000000e+03,1.764000000000000000e+03
7.583900000000000000e+04,2.015783724796103343e+03,1.808857336354091672e+02,3.422098500000000000e+06,5.895685000000000000e+06
7.376300000000000000e+04,1.242447677985706832e+03,1.155170388374068153e+02,1.551240000000000000e+06,3.039297500000000000e+06
7.810900000000000000e+04,6.239859393799160898e+02,9.678885128930438441e+03,4.236614500000000000e+06,1.764000000000000000e+03
7.532300000000000000e+04,6.239859393799160898e+02,1.190532445916633878e+04,5.381876500000000000e+06,1.764000000000000000e+03
7.342000000000000000e+04,1.657781302883706303e+04,2.072211163429994485e+03,1.640735000000000000e+05,1.764000000000000000e+03
7.415900000000000000e+04,2.412372115132665840e+03,4.679360335735269132e+02,6.011601000000000000e+06,1.611846000000000000e+06
7.810700000000000000e+04,1.250983928171036496e+04,1.260519623056324235e+04,1.837905000000000000e+06,3.053850000000000000e+04
7.854100000000000000e+04,1.415640763384402453e+04,6.239859393799160898e+02,1.764000000000000000e+03,6.200935000000000000e+05
7.728700000000000000e+04,5.289976768069365107e+02,2.955807329366363092e+02,6.732750000000000000e+05,1.850401550000000000e+07
7.604800000000000000e+04,1.219709714840440938e+04,1.053619267925894201e+04,2.591961500000000000e+06,2.202262000000000000e+06
7.538700000000000000e+04,1.973952195116699295e+04,1.358033596192076402e+02,3.812700000000000000e+04,1.764000000000000000e+03
7.565100000000000000e+04,2.577059295732631654e+03,4.679885708050367725e+02,7.338218500000000000e+06,9.614972000000000000e+06
7.810300000000000000e+04,6.338684768854407594e+03,1.155170388374068153e+02,1.551240000000000000e+06,1.488190500000000000e+06
7.707100000000000000e+04,1.806920911442326997e+03,1.133427516676239065e+03,1.452152300000000000e+07,2.444434500000000000e+06
7.289800000000000000e+04,6.501751036734503941e+02,3.396612150410076225e+01,1.063223500000000000e+06,2.150468500000000000e+06
7.787900000000000000e+04,3.523161967247915527e+03,6.745315449725215331e+03,1.397363000000000000e+06,9.181160000000000000e+05
7.538700000000000000e+04,4.048484252956750424e+03,1.552280324880296973e+02,1.678185000000000000e+06,1.906200000000000000e+04
7.319600000000000000e+04,1.083564573787832342e+04,1.220719215098740591e+02,1.968091000000000000e+06,1.764000000000000000e+03
7.914300000000000000e+04,1.054705543625688370e+04,1.038190246151676729e+04,5.520391850000000000e+07,1.676892000000000000e+06
7.769300000000000000e+04,4.328331510328815739e+02,3.663021263730419150e+02,1.397363000000000000e+06,3.737082000000000000e+06
7.454000000000000000e+04,1.806920911442326997e+03,0.000000000000000000e+00,1.090655000000000000e+06,2.444434500000000000e+06
7.874300000000000000e+04,2.223014811528275914e+02,1.607124958381652675e+02,1.474150000000000000e+06,2.928950000000000000e+04
7.708000000000000000e+04,1.387401303578513080e+03,1.808857336354091672e+02,3.422098500000000000e+06,1.850401550000000000e+07
7.911300000000000000e+04,1.875239515968244814e+04,1.838362482964764422e+04,3.669364500000000000e+06,1.698869350000000000e+07
7.325900000000000000e+04,4.498294721923425641e+03,1.038190246151676729e+04,5.520391850000000000e+07,1.486385000000000000e+07
7.781600000000000000e+04,1.208411057072336735e+04,1.812116826275968151e+02,1.759166000000000000e+06,2.763952000000000000e+06
7.326600000000000000e+04,6.239859393799160898e+02,1.298676248361550961e+03,2.895421000000000000e+06,1.764000000000000000e+03
7.421500000000000000e+04,1.555565066870019109e+04,1.486576398500282994e+04,1.488190500000000000e+06,1.090655000000000000e+06
7.815000000000000000e+04,1.974106145701135347e+03,6.707919693859348627e+02,2.258091000000000000e+06,2.182500000000000000e+05
7.656500000000000000e+04,1.891557701113273708e+02,5.377670046732163911e+01,1.334333500000000000e+06,1.063223500000000000e+06
7.399800000000000000e+04,1.552188699361320687e+04,1.577471185127057652e+04,1.496645000000000000e+06,1.640735000000000000e+05
7.595000000000000000e+04,3.228451701873647380e+03,4.503931237708625446e+01,3.070885000000000000e+05,1.216465500000000000e+06
7.672800000000000000e+04,1.240510069734556419e+04,1.250983928171036496e+04,3.053850000000000000e+04,3.380215000000000000e+05
7.568100000000000000e+04,5.625935697990759763e+03,3.374234529074573743e+02,1.159862950000000000e+07,6.011601000000000000e+06
7.595400000000000000e+04,1.916705857340563671e+04,1.878107539388177975e+04,1.876080000000000000e+05,3.668634000000000000e+06
7.290200000000000000e+04,1.416830006836024268e+03,1.454163190620070623e+01,1.021720000000000000e+05,1.702722600000000000e+07
7.362800000000000000e+04,1.772254257897556818e+04,1.119915434201348944e+04,1.000385430000000000e+08,3.516795550000000000e+07
7.588500000000000000e+04,2.536329593890132401e+03,1.266643912329465638e+04,1.764000000000000000e+03,1.760622500000000000e+06
7.436000000000000000e+04,1.068216776500510423e+04,1.061028279047367687e+04,1.216465500000000000e+06,1.963927500000000000e+06
7.802500000000000000e+04,7.387568163985467436e+03,1.640645379400905995e+03,1.000385430000000000e+08,5.520391850000000000e+07
7.799900000000000000e+04,1.587229788752619970e+04,1.498027803926026718e+04,6.845750500000000000e+06,1.606808500000000000e+06
7.289000000000000000e+04,1.534578287078771154e+03,8.986046519425265444e+01,8.956085000000000000e+05,3.044473050000000000e+07
7.287100000000000000e+04,1.240775447142302028e+03,1.397346415652782298e+03,2.745825500000000000e+06,1.397363000000000000e+06
7.289900000000000000e+04,3.187017143841140296e+03,2.796283792204337715e+02,1.557799000000000000e+07,1.000385430000000000e+08
7.456100000000000000e+04,1.415640763384402453e+04,1.596834085310151022e+04,9.614972000000000000e+06,6.200935000000000000e+05
7.545600000000000000e+04,1.074694742022282662e+04,9.331450074784199842e+02,1.046896900000000000e+07,2.553995350000000000e+07
7.718600000000000000e+04,1.287261391579355222e+04,1.620379659073288167e+04,1.611846000000000000e+06,1.787602500000000000e+06
7.874000000000000000e+04,1.850011962647795735e+04,1.839037961061927126e+04,1.063223500000000000e+06,1.334333500000000000e+06
7.538400000000000000e+04,2.413858813783527694e+03,2.002748750054531115e+02,3.161280000000000000e+05,1.562517500000000000e+06
7.684900000000000000e+04,9.807645181330313790e+03,6.239859393799160898e+02,1.764000000000000000e+03,2.372271500000000000e+06
7.465500000000000000e+04,4.387075268000367942e+03,0.000000000000000000e+00,2.081150000000000000e+04,7.438022450000000000e+07
7.289700000000000000e+04,6.239859393799160898e+02,1.829196299666485720e+04,3.879103500000000000e+06,1.764000000000000000e+03
7.810900000000000000e+04,1.957003541436290107e+03,4.029003846536190849e+02,2.045057000000000000e+06,1.637433700000000000e+07
7.436100000000000000e+04,5.457226834615566986e+03,5.862763644216968260e+02,1.046896900000000000e+07,6.011601000000000000e+06
7.680100000000000000e+04,1.494005568160541770e+03,1.114468441828172729e+01,2.192295000000000000e+05,3.611597500000000000e+06
7.708000000000000000e+04,1.875182943776566754e+04,1.061028279047367687e+04,1.216465500000000000e+06,1.702722600000000000e+07
7.887200000000000000e+04,1.712937490816095305e+03,0.000000000000000000e+00,1.090655000000000000e+06,8.302037000000000000e+06
7.364000000000000000e+04,9.807645181330313790e+03,1.941017746805196657e+04,2.700092100000000000e+07,2.372271500000000000e+06
7.496500000000000000e+04,6.722682350204719114e+03,4.947863424571829455e+03,3.611597500000000000e+06,1.850401550000000000e+07
7.289900000000000000e+04,1.546375701837826091e+04,1.844432034795186701e+04,1.006387000000000000e+06,7.438022450000000000e+07
7.379800000000000000e+04,1.712013689896372171e+03,1.791715699396127945e+02,3.124858500000000000e+06,2.045057000000000000e+06
7.325400000000000000e+04,2.385513805334354402e+03,2.390781829612351714e+02,1.488190500000000000e+06,8.302037000000000000e+06
7.545300000000000000e+04,1.916705857340563671e+04,1.850944455763496444e+04,4.338647500000000000e+06,3.668634000000000000e+06
7.448700000000000000e+04,2.667134692572657286e+02,5.132738822145397535e+02,2.553995350000000000e+07,1.759166000000000000e+06
7.299000000000000000e+04,7.590235613012275735e+02,3.325298306868215548e+01,3.668634000000000000e+06,1.637433700000000000e+07
7.886700000000000000e+04,1.713680461008871816e+03,2.788231902481258544e+02,7.717590500000000000e+06,3.044473050000000000e+07
7.374300000000000000e+04,1.734605151588466470e+03,8.323734471236891252e+00,5.640410000000000000e+05,2.822850000000000000e+04
7.366200000000000000e+04,6.239859393799160898e+02,4.809904811646977578e+03,7.302000000000000000e+04,1.764000000000000000e+03
7.399800000000000000e+04,2.831368652787639803e+03,2.649936200889459883e+02,1.159862950000000000e+07,8.534165000000000000e+05
7.923400000000000000e+04,1.906440424131761392e+04,5.145477408727962398e+01,3.866030000000000000e+05,1.764000000000000000e+03
7.570200000000000000e+04,1.476968938631405877e+02,5.845956471759318163e+01,6.200935000000000000e+05,1.562517500000000000e+06
7.481600000000000000e+04,1.940635471222358319e+04,6.239859393799160898e+02,1.764000000000000000e+03,3.569803000000000000e+06
7.591500000000000000e+04,1.949055697635338583e+04,1.895155568688795029e+04,1.032857650000000000e+07,3.866030000000000000e+05
7.595000000000000000e+04,1.638210101726812172e+04,2.246956258411132978e+02,3.737082000000000000e+06,1.764000000000000000e+03
7.874200000000000000e+04,1.102731817442509237e+04,6.239859393799160898e+02,1.764000000000000000e+03,2.390062600000000000e+07
7.628300000000000000e+04,2.572738374741334610e+03,3.325298306868215548e+01,3.668634000000000000e+06,3.879103500000000000e+06
7.911500000000000000e+04,1.722525513619151025e+04,1.844432034795186701e+04,1.006387000000000000e+06,1.678185000000000000e+06
7.645800000000000000e+04,1.783330656426014320e+04,1.878107539388177975e+04,1.876080000000000000e+05,2.150468500000000000e+06
7.876900000000000000e+04,1.324080458788360011e+04,6.239859393799160898e+02,1.764000000000000000e+03,1.375405000000000000e+06
7.510100000000000000e+04,1.091371621940618752e+04,8.159375464590458478e+02,3.669364500000000000e+06,2.372271500000000000e+06
7.817600000000000000e+04,8.540194340783718872e+03,7.535582188639654078e+02,4.382382850000000000e+07,8.302037000000000000e+06
7.437300000000000000e+04,1.534359850051846934e+03,1.885114386411751184e+04,1.764000000000000000e+03,3.039297500000000000e+06
7.298900000000000000e+04,2.001867403679964809e+03,1.312641963786339261e+02,1.766615000000000000e+05,1.862032500000000000e+06
7.817600000000000000e+04,7.634476097092646114e+02,3.846637648259383013e+01,6.560770000000000000e+05,9.611815000000000000e+05
7.694100000000000000e+04,3.105183087386434636e+03,3.889574178519680459e+02,1.234203150000000000e+07,1.830235300000000000e+07
7.736500000000000000e+04,3.204445024472220666e+03,9.545407367575749049e+02,4.156070500000000000e+06,9.614972000000000000e+06
7.545400000000000000e+04,5.635528882802314001e+03,8.670835595227119938e+02,4.482436000000000000e+06,2.159363000000000000e+06
7.746300000000000000e+04,2.447197059367946679e+02,2.460337737936403357e+02,2.745825500000000000e+06,8.534165000000000000e+05
7.847000000000000000e+04,1.837216285602332937e+04,1.821287090773454838e+04,1.703114550000000000e+07,4.516372500000000000e+06
7.392700000000000000e+04,1.726226498162675489e+04,1.759448351885597003e+04,4.467700000000000000e+05,3.667972500000000000e+06
7.911100000000000000e+04,1.068216776500510423e+04,9.859911749000393684e+03,5.874123500000000000e+06,1.963927500000000000e+06
7.485100000000000000e+04,1.176420465717448315e+04,4.937583169050722063e+02,1.850401550000000000e+07,1.764000000000000000e+03
7.741600000000000000e+04,9.503055962338594327e+03,5.589868345936713467e+02,2.390062600000000000e+07,5.904854000000000000e+06
7.741600000000000000e+04,1.887101445880909887e+04,2.356223775702819623e+01,3.569803000000000000e+06,1.764000000000000000e+03
7.612200000000000000e+04,8.519683454661993665e+02,4.029003846536190849e+02,2.045057000000000000e+06,2.150468500000000000e+06
7.738100000000000000e+04,1.783330656426014320e+04,1.930563259913896400e+04,2.254390000000000000e+06,2.150468500000000000e+06
7.408200000000000000e+04,7.675383095566701286e+02,1.870407477375342182e+02,3.422098500000000000e+06,2.192295000000000000e+05
7.700600000000000000e+04,2.089750250596941441e+03,3.366673602643506769e+01,1.676892000000000000e+06,4.431441000000000000e+06
7.528600000000000000e+04,1.273461180434224116e+04,1.499388284302290776e+04,8.430500000000000000e+05,8.578500000000000000e+04
7.316800000000000000e+04,1.364562030685076252e+03,2.370845691583961525e+03,1.334333500000000000e+06,7.552473500000000000e+06
7.489000000000000000e+04,1.490902953727003705e+03,9.317144668493936877e+01,2.254390000000000000e+06,2.045057000000000000e+06
7.801200000000000000e+04,4.998585552441931213e+03,5.132738822145397535e+02,2.553995350000000000e+07,3.380215000000000000e+05
7.589100000000000000e+04,1.344454769744730584e+03,7.945345326359756655e+02,1.745983115000000000e+08,1.760622500000000000e+06
7.704300000000000000e+04,3.832273368561486677e+03,4.151814375422753756e+02,1.046896900000000000e+07,1.236792500000000000e+06
7.294100000000000000e+04,2.699238428587903854e+03,0.000000000000000000e+00,1.438650000000000000e+05,1.216465500000000000e+06
7.735400000000000000e+04,1.499186459095176133e+03,3.846637648259383013e+01,6.560770000000000000e+05,1.334333500000000000e+06
7.409600000000000000e+04,7.978847601483588505e+02,4.357823111698779428e+01,1.562517500000000000e+06,5.895685000000000000e+06
7.549700000000000000e+04,6.441750037686386349e+03,4.219086913341170941e+01,1.230409100000000000e+07,1.486385000000000000e+07
7.477900000000000000e+04,4.941118850747509896e+03,4.072748002463089051e+03,1.488700000000000000e+06,3.455586500000000000e+06
7.388200000000000000e+04,1.556337069425569462e+04,1.878107539388177975e+04,1.876080000000000000e+05,7.161013500000000000e+06
7.777600000000000000e+04,1.948241496506223484e+04,1.887180351523404897e+04,1.862032500000000000e+06,1.637433700000000000e+07
7.499500000000000000e+04,9.128657482550013810e+03,6.239859393799160898e+02,1.764000000000000000e+03,1.759166000000000000e+06
7.698300000000000000e+04,1.027594304631682826e+04,8.135107258243248225e+02,6.703136650000000000e+07,1.764000000000000000e+03
7.631800000000000000e+04,1.038190246151676729e+04,1.240510069734556419e+04,3.380215000000000000e+05,5.520391850000000000e+07
7.752900000000000000e+04,1.814377459436132267e+04,6.239859393799160898e+02,1.764000000000000000e+03,6.261740000000000000e+05
7.521400000000000000e+04,3.503942255774642263e+02,0.000000000000000000e+00,2.081150000000000000e+04,3.124858500000000000e+06
7.882100000000000000e+04,6.239859393799160898e+02,1.665326172432866588e+04,1.452152300000000000e+07,1.764000000000000000e+03
7.691300000000000000e+04,4.989526689653856010e+03,1.358695441772150843e+03,1.982715000000000000e+07,6.141603500000000000e+06
7.546700000000000000e+04,1.601968494132075830e+04,1.348407238128230290e+02,1.640735000000000000e+05,1.764000000000000000e+03
7.640800000000000000e+04,2.609557762053776969e+03,2.478983207781885085e+03,4.482436000000000000e+06,1.713855000000000000e+06
7.874200000000000000e+04,1.887180351523404897e+04,6.239859393799160898e+02,1.764000000000000000e+03,1.862032500000000000e+06
7.735400000000000000e+04,1.870861941958786338e+04,1.949055697635338583e+04,3.866030000000000000e+05,7.552473500000000000e+06
7.666300000000000000e+04,1.067031005614245987e+04,5.800440839803600284e+02,1.977766800000000000e+07,1.764000000000000000e+03
7.485500000000000000e+04,3.887064995821831417e+02,3.325298306868215548e+01,3.668634000000000000e+06,1.474150000000000000e+06
7.474300000000000000e+04,1.588320942489454683e+04,1.358815016794194207e+03,2.931301370000000000e+08,1.216465500000000000e+06
7.412700000000000000e+04,1.075425547422833461e+03,8.515627891446070862e+03,4.382382850000000000e+07,5.301009500000000000e+06
7.590300000000000000e+04,8.602266279377632600e+03,7.535582188639654078e+02,4.382382850000000000e+07,1.764000000000000000e+03
7.940400000000000000e+04,1.792839349107352746e+03,1.910170025685297048e+02,7.552473500000000000e+06,3.669364500000000000e+06
7.546000000000000000e+04,1.317239461820937777e+03,2.970349578264011257e+02,7.338218500000000000e+06,3.611597500000000000e+06
7.831000000000000000e+04,1.482900669438894738e+03,2.260300286115019048e+02,3.611597500000000000e+06,1.562517500000000000e+06
7.439800000000000000e+04,1.819183681144616230e+03,2.336509946288066203e+03,1.468971700000000000e+07,5.874123500000000000e+06
7.837900000000000000e+04,9.713417758221779877e+03,4.077835685066630731e+02,1.234203150000000000e+07,1.764000000000000000e+03
7.545300000000000000e+04,3.888878143168975839e+03,3.457426506632344854e+01,1.154485500000000000e+06,6.011601000000000000e+06
7.292600000000000000e+04,1.595875293546118883e+03,9.443510651325097172e+01,3.329034000000000000e+06,1.787602500000000000e+06
7.532100000000000000e+04,1.382533588652732078e+03,4.283041475816435764e+02,3.606970000000000000e+05,1.452152300000000000e+07
7.508000000000000000e+04,1.496672750779710259e+04,9.837423058272567005e+02,1.486385000000000000e+07,4.338647500000000000e+06
7.859500000000000000e+04,1.969100450994168114e+03,1.275378295421128740e+02,1.909896800000000000e+07,1.475517500000000000e+06
7.838100000000000000e+04,1.706224767143983854e+03,9.348893626518970734e+01,1.862032500000000000e+06,1.411615000000000000e+05
7.383200000000000000e+04,1.505085383109378745e+04,1.734177548764046514e+04,2.444434500000000000e+06,5.301009500000000000e+06
7.459200000000000000e+04,1.803206910837276882e+04,1.611472380519417675e+04,1.488700000000000000e+06,2.045057000000000000e+06
7.595400000000000000e+04,1.233196767042724605e+04,1.271062443956334164e+03,1.486385000000000000e+07,1.090655000000000000e+06
7.667700000000000000e+04,6.260523772375725457e+03,1.577740589289293666e+03,2.931301370000000000e+08,8.302037000000000000e+06
7.703800000000000000e+04,2.587352571146727314e+03,1.415890729682491411e+01,5.762058000000000000e+06,1.787602500000000000e+06
7.890700000000000000e+04,1.887180351523404897e+04,1.930563259913896400e+04,2.254390000000000000e+06,1.862032500000000000e+06
7.362000000000000000e+04,1.400903863646188438e+04,9.357316076104734748e+03,3.569803000000000000e+06,1.216465500000000000e+06
7.890100000000000000e+04,1.569683929005364007e+04,1.524658057433074282e+04,3.455586500000000000e+06,3.606970000000000000e+05
7.411700000000000000e+04,1.723992598261763123e+04,1.611472380519417675e+04,1.488700000000000000e+06,8.956085000000000000e+05
7.929200000000000000e+04,8.446151622141182997e+02,1.433452504218301146e+04,1.764000000000000000e+03,1.562517500000000000e+06
7.817600000000000000e+04,5.087078810544157022e+03,1.439295636210798079e+02,2.465619600000000000e+07,3.737082000000000000e+06
7.846800000000000000e+04,1.975388105609469449e+03,3.441572571629788513e+01,4.599255000000000000e+06,1.766615000000000000e+05
7.847100000000000000e+04,3.432640522851316291e+03,6.619982982584760123e+01,2.930227000000000000e+06,6.011601000000000000e+06
7.326300000000000000e+04,1.116616861263862120e+04,6.239859393799160898e+02,1.764000000000000000e+03,5.640410000000000000e+05
7.415800000000000000e+04,1.333674217502802458e+04,1.930563259913896400e+04,2.254390000000000000e+06,1.982715000000000000e+07
7.517900000000000000e+04,2.385513805334354402e+03,2.390781829612351714e+02,1.488190500000000000e+06,8.302037000000000000e+06
7.741200000000000000e+04,1.878107539388177975e+04,1.930563259913896400e+04,2.254390000000000000e+06,1.876080000000000000e+05
7.923300000000000000e+04,1.955062005515761484e+04,1.838362482964764422e+04,3.669364500000000000e+06,1.021720000000000000e+05
7.635700000000000000e+04,1.534578287078771154e+03,6.248179782164502427e+01,2.763952000000000000e+06,3.044473050000000000e+07
7.940200000000000000e+04,1.674644838344185700e+03,2.851702655641132424e+03,1.906200000000000000e+04,2.081150000000000000e+04
7.314800000000000000e+04,1.324080458788360011e+04,1.610098869374649439e+04,1.682028200000000000e+07,1.375405000000000000e+06
7.454000000000000000e+04,1.783330656426014320e+04,1.569683929005364007e+04,3.606970000000000000e+05,2.150468500000000000e+06
7.564800000000000000e+04,1.483291418815837233e+03,7.256286517097585147e+02,5.895685000000000000e+06,1.871353000000000000e+06
7.562500000000000000e+04,1.497776974106466923e+03,5.631609709085403637e+01,1.527933500000000000e+06,2.591961500000000000e+06
7.686000000000000000e+04,1.893915512322101904e+03,2.293784623441868916e+03,1.475517500000000000e+06,6.845750500000000000e+06
7.852000000000000000e+04,1.654841554223581988e+04,1.577471185127057652e+04,1.496645000000000000e+06,1.767571500000000000e+06
7.388200000000000000e+04,1.189839309062626853e+03,6.722928016779915197e+02,3.516795550000000000e+07,1.703114550000000000e+07
7.412300000000000000e+04,1.170049883673099657e+03,4.029003846536190849e+02,2.045057000000000000e+06,1.021720000000000000e+05
7.746900000000000000e+04,2.390748554683181737e+03,3.643723011831276608e+02,2.095087350000000000e+07,4.236614500000000000e+06
7.883500000000000000e+04,1.682129551125269427e+04,1.961812017571107572e+04,2.928950000000000000e+04,3.082588000000000000e+06
7.739300000000000000e+04,3.093723061511545325e+02,0.000000000000000000e+00,1.438650000000000000e+05,1.995350000000000000e+04
7.809900000000000000e+04,2.089750250596941441e+03,3.366673602643506769e+01,1.676892000000000000e+06,4.431441000000000000e+06
7.582300000000000000e+04,1.137873126714823002e+03,7.535582188639654078e+02,4.382382850000000000e+07,1.234203150000000000e+07
7.289900000000000000e+04,3.399499640412153894e+03,3.549723733150659086e+02,5.381876500000000000e+06,1.982715000000000000e+07
7.577900000000000000e+04,1.961055875130674849e+03,4.602228900571665804e+01,2.591961500000000000e+06,2.202262000000000000e+06
7.685800000000000000e+04,1.893915512322101904e+03,1.076834453851016491e+02,2.127321000000000000e+06,6.845750500000000000e+06
7.671700000000000000e+04,6.239859393799160898e+02,1.632616076130623151e+04,2.516229000000000000e+06,1.764000000000000000e+03
7.452600000000000000e+04,2.813231929737693008e+03,5.211382091615657828e+02,1.637433700000000000e+07,2.150468500000000000e+06
7.920100000000000000e+04,1.734177548764046514e+04,6.239859393799160898e+02,1.764000000000000000e+03,2.444434500000000000e+06
7.867600000000000000e+04,1.251241734809571199e+03,7.243446697233925136e+01,4.431441000000000000e+06,1.438650000000000000e+05
7.874000000000000000e+04,4.498922495476532276e+03,2.496502405347981494e+03,8.974250000000000000e+04,4.981200000000000000e+04
7.338800000000000000e+04,2.245067752881424440e+03,2.232857756690495535e+03,7.438022450000000000e+07,3.039297500000000000e+06
7.333800000000000000e+04,2.106119703308572753e+03,1.301614954733534546e+02,3.455586500000000000e+06,7.717590500000000000e+06
