-1.005580553033942559e+00,-8.559574030473718897e-01
1.304585036059964454e+00,5.940667970119960506e-01
1.495022415130110027e-01,-1.309453030176878918e-01
1.495022415130110027e-01,5.940667970119960506e-01
7.270436387864878114e-01,-8.559574030473718897e-01
1.304585036059964454e+00,-8.559574030473718897e-01
-4.280391557604658059e-01,1.319078897041680021e+00
-1.005580553033942559e+00,5.940667970119960506e-01
3.037209227880394824e+00,5.940667970119960506e-01
4.192292022427348108e+00,-8.559574030473718897e-01
1.495022415130110027e-01,-1.309453030176878918e-01
1.882126433333441318e+00,2.044090997071363880e+00
-1.005580553033942559e+00,1.319078897041680021e+00
1.882126433333441318e+00,2.044090997071363880e+00
1.495022415130110027e-01,1.319078897041680021e+00
1.882126433333441318e+00,-1.309453030176878918e-01
-1.005580553033942559e+00,-1.309453030176878918e-01
-4.280391557604658059e-01,3.494115197130731598e+00
-4.280391557604658059e-01,2.769103097101047961e+00
-1.005580553033942559e+00,8.569199897338519278e+00
3.037209227880394824e+00,-1.309453030176878918e-01
1.882126433333441318e+00,-1.309453030176878918e-01
1.882126433333441318e+00,1.319078897041680021e+00
1.882126433333441318e+00,-8.559574030473718897e-01
1.882126433333441318e+00,-8.559574030473718897e-01
3.037209227880394824e+00,-8.559574030473718897e-01
1.495022415130110027e-01,1.319078897041680021e+00
-1.005580553033942559e+00,1.319078897041680021e+00
-4.280391557604658059e-01,-1.309453030176878918e-01
-1.005580553033942559e+00,2.769103097101047961e+00
2.459667830606917960e+00,-8.559574030473718897e-01
-4.280391557604658059e-01,4.944139397190099317e+00
-4.280391557604658059e-01,-8.559574030473718897e-01
-1.005580553033942559e+00,2.044090997071363880e+00
1.304585036059964454e+00,-1.309453030176878918e-01
1.304585036059964454e+00,-8.559574030473718897e-01
-4.280391557604658059e-01,-1.309453030176878918e-01
3.614750625153871688e+00,5.940667970119960506e-01
-4.280391557604658059e-01,-1.309453030176878918e-01
-4.280391557604658059e-01,4.944139397190099317e+00
1.495022415130110027e-01,4.944139397190099317e+00
-1.005580553033942559e+00,-1.309453030176878918e-01
1.882126433333441318e+00,-8.559574030473718897e-01
-4.280391557604658059e-01,3.494115197130731598e+00
1.495022415130110027e-01,4.219127297160415679e+00
-4.280391557604658059e-01,-1.309453030176878918e-01
-4.280391557604658059e-01,1.319078897041680021e+00
1.304585036059964454e+00,-1.309453030176878918e-01
7.270436387864878114e-01,5.940667970119960506e-01
3.037209227880394824e+00,-8.559574030473718897e-01
1.304585036059964454e+00,-1.309453030176878918e-01
1.304585036059964454e+00,-8.559574030473718897e-01
1.304585036059964454e+00,-1.309453030176878918e-01
1.495022415130110027e-01,1.319078897041680021e+00
-1.005580553033942559e+00,5.940667970119960506e-01
1.882126433333441318e+00,-1.309453030176878918e-01
5.347374816974302725e+00,-8.559574030473718897e-01
1.882126433333441318e+00,-1.309453030176878918e-01
-1.005580553033942559e+00,2.769103097101047961e+00
1.495022415130110027e-01,6.394163597249467479e+00
-4.280391557604658059e-01,2.769103097101047961e+00
1.304585036059964454e+00,-8.559574030473718897e-01
1.304585036059964454e+00,-1.309453030176878918e-01
2.459667830606917960e+00,-1.309453030176878918e-01
3.037209227880394824e+00,-8.559574030473718897e-01
